Person_ID,Month,Category,Type,Budgeted_Amount,Actual_Amount
P173,January,Salary,Fixed,40000,40000.0
P173,January,Rent,Fixed,20000,20000.0
P173,January,Groceries,Random,4699,4865.99
P173,January,Freelance,Variable,2070,2191.77
P173,January,Utilities,Variable,1497,1615.19
P173,January,Entertainment,Variable,2118,2116.95
P173,February,Salary,Fixed,40000,40000.0
P173,February,Rent,Fixed,20000,20000.0
P173,February,Groceries,Random,4620,4988.3
P173,February,Freelance,Variable,1937,1816.73
P173,February,Utilities,Variable,1356,1453.36
P173,February,Entertainment,Variable,1870,1757.05
P173,March,Salary,Fixed,40000,40000.0
P173,March,Rent,Fixed,20000,20000.0
P173,March,Groceries,Random,4593,4428.22
P173,March,Freelance,Variable,1887,1860.17
P173,March,Utilities,Variable,1383,1360.31
P173,March,Entertainment,Variable,1953,1816.2
P173,April,Salary,Fixed,40000,40000.0
P173,April,Rent,Fixed,20000,20000.0
P173,April,Groceries,Random,4605,4268.82
P173,April,Freelance,Variable,2194,2220.2
P173,April,Utilities,Variable,1675,1655.52
P173,April,Entertainment,Variable,2185,2136.08
P173,May,Salary,Fixed,40000,40000.0
P173,May,Rent,Fixed,20000,20000.0
P173,May,Groceries,Random,4572,4931.83
P173,May,Freelance,Variable,1887,1725.79
P173,May,Utilities,Variable,1695,1777.87
P173,May,Entertainment,Variable,1881,1991.11
P173,June,Salary,Fixed,40000,40000.0
P173,June,Rent,Fixed,20000,20000.0
P173,June,Groceries,Random,4381,4245.74
P173,June,Freelance,Variable,2069,2223.48
P173,June,Utilities,Variable,1502,1370.8
P173,June,Entertainment,Variable,2150,2180.67
P174,January,Salary,Fixed,40000,40000.0
P174,January,Rent,Fixed,20000,20000.0
P174,January,Groceries,Random,4207,4319.57
P174,January,Freelance,Variable,1951,2097.12
P174,January,Utilities,Variable,1493,1501.24
P174,January,Entertainment,Variable,2037,2190.09
P174,February,Salary,Fixed,40000,40000.0
P174,February,Rent,Fixed,20000,20000.0
P174,February,Groceries,Random,4586,4920.23
P174,February,Freelance,Variable,2098,2105.14
P174,February,Utilities,Variable,1636,1477.68
P174,February,Entertainment,Variable,2094,2009.15
P174,March,Salary,Fixed,40000,40000.0
P174,March,Rent,Fixed,20000,20000.0
P174,March,Groceries,Random,4284,4321.26
P174,March,Freelance,Variable,1937,2049.4
P174,March,Utilities,Variable,1697,1668.24
P174,March,Entertainment,Variable,1841,1952.64
P174,April,Salary,Fixed,40000,40000.0
P174,April,Rent,Fixed,20000,20000.0
P174,April,Groceries,Random,4799,4782.0
P174,April,Freelance,Variable,1825,1884.08
P174,April,Utilities,Variable,1355,1384.82
P174,April,Entertainment,Variable,1905,1826.78
P174,May,Salary,Fixed,40000,40000.0
P174,May,Rent,Fixed,20000,20000.0
P174,May,Groceries,Random,4669,4225.31
P174,May,Freelance,Variable,2107,1992.05
P174,May,Utilities,Variable,1321,1310.26
P174,May,Entertainment,Variable,1848,1958.32
P174,June,Salary,Fixed,40000,40000.0
P174,June,Rent,Fixed,20000,20000.0
P174,June,Groceries,Random,4339,4378.12
P174,June,Freelance,Variable,2155,2037.48
P174,June,Utilities,Variable,1344,1236.09
P174,June,Entertainment,Variable,1904,1880.64
P175,January,Salary,Fixed,40000,40000.0
P175,January,Rent,Fixed,20000,20000.0
P175,January,Groceries,Random,4145,4413.38
P175,January,Freelance,Variable,2098,1893.48
P175,January,Utilities,Variable,1433,1315.3
P175,January,Entertainment,Variable,1925,1826.3
P175,February,Salary,Fixed,40000,40000.0
P175,February,Rent,Fixed,20000,20000.0
P175,February,Groceries,Random,4463,4276.62
P175,February,Freelance,Variable,2184,2352.97
P175,February,Utilities,Variable,1510,1584.21
P175,February,Entertainment,Variable,1924,1960.97
P175,March,Salary,Fixed,40000,40000.0
P175,March,Rent,Fixed,20000,20000.0
P175,March,Groceries,Random,4729,5000.05
P175,March,Freelance,Variable,2127,1952.46
P175,March,Utilities,Variable,1460,1564.47
P175,March,Entertainment,Variable,2038,2021.55
P175,April,Salary,Fixed,40000,40000.0
P175,April,Rent,Fixed,20000,20000.0
P175,April,Groceries,Random,4081,3681.89
P175,April,Freelance,Variable,2001,1938.81
P175,April,Utilities,Variable,1431,1478.07
P175,April,Entertainment,Variable,1876,2042.5
P175,May,Salary,Fixed,40000,40000.0
P175,May,Rent,Fixed,20000,20000.0
P175,May,Groceries,Random,4401,4742.99
P175,May,Freelance,Variable,2143,2330.92
P175,May,Utilities,Variable,1332,1402.4
P175,May,Entertainment,Variable,2000,2028.07
P175,June,Salary,Fixed,40000,40000.0
P175,June,Rent,Fixed,20000,20000.0
P175,June,Groceries,Random,4998,4975.12
P175,June,Freelance,Variable,2120,2282.06
P175,June,Utilities,Variable,1692,1547.87
P175,June,Entertainment,Variable,2070,2276.9
P176,January,Salary,Fixed,40000,40000.0
P176,January,Rent,Fixed,20000,20000.0
P176,January,Groceries,Random,4836,4630.38
P176,January,Freelance,Variable,2119,2036.07
P176,January,Utilities,Variable,1370,1280.73
P176,January,Entertainment,Variable,2035,2014.48
P176,February,Salary,Fixed,40000,40000.0
P176,February,Rent,Fixed,20000,20000.0
P176,February,Groceries,Random,4616,4318.32
P176,February,Freelance,Variable,1961,2156.79
P176,February,Utilities,Variable,1359,1240.27
P176,February,Entertainment,Variable,2024,1886.27
P176,March,Salary,Fixed,40000,40000.0
P176,March,Rent,Fixed,20000,20000.0
P176,March,Groceries,Random,4581,4182.0
P176,March,Freelance,Variable,1968,1985.33
P176,March,Utilities,Variable,1313,1318.28
P176,March,Entertainment,Variable,2044,2199.87
P176,April,Salary,Fixed,40000,40000.0
P176,April,Rent,Fixed,20000,20000.0
P176,April,Groceries,Random,4665,4466.5
P176,April,Freelance,Variable,1884,2023.43
P176,April,Utilities,Variable,1507,1405.95
P176,April,Entertainment,Variable,2106,2016.39
P176,May,Salary,Fixed,40000,40000.0
P176,May,Rent,Fixed,20000,20000.0
P176,May,Groceries,Random,4425,3995.79
P176,May,Freelance,Variable,1926,2114.47
P176,May,Utilities,Variable,1405,1303.36
P176,May,Entertainment,Variable,2056,2048.56
P176,June,Salary,Fixed,40000,40000.0
P176,June,Rent,Fixed,20000,20000.0
P176,June,Groceries,Random,4064,4144.37
P176,June,Freelance,Variable,1987,2078.1
P176,June,Utilities,Variable,1437,1516.99
P176,June,Entertainment,Variable,1833,1944.85
P177,January,Salary,Fixed,40000,40000.0
P177,January,Rent,Fixed,20000,20000.0
P177,January,Groceries,Random,4943,5006.55
P177,January,Freelance,Variable,2030,2162.31
P177,January,Utilities,Variable,1481,1369.91
P177,January,Entertainment,Variable,2132,2053.93
P177,February,Salary,Fixed,40000,40000.0
P177,February,Rent,Fixed,20000,20000.0
P177,February,Groceries,Random,4591,4370.44
P177,February,Freelance,Variable,1827,1995.67
P177,February,Utilities,Variable,1408,1294.81
P177,February,Entertainment,Variable,2168,1993.99
P177,March,Salary,Fixed,40000,40000.0
P177,March,Rent,Fixed,20000,20000.0
P177,March,Groceries,Random,4909,4526.63
P177,March,Freelance,Variable,2097,2040.48
P177,March,Utilities,Variable,1616,1594.43
P177,March,Entertainment,Variable,2086,2218.71
P177,April,Salary,Fixed,40000,40000.0
P177,April,Rent,Fixed,20000,20000.0
P177,April,Groceries,Random,4456,4390.33
P177,April,Freelance,Variable,2004,1930.44
P177,April,Utilities,Variable,1496,1376.25
P177,April,Entertainment,Variable,2200,2273.27
P177,May,Salary,Fixed,40000,40000.0
P177,May,Rent,Fixed,20000,20000.0
P177,May,Groceries,Random,4559,4538.16
P177,May,Freelance,Variable,2092,1905.69
P177,May,Utilities,Variable,1655,1798.16
P177,May,Entertainment,Variable,2080,2120.61
P177,June,Salary,Fixed,40000,40000.0
P177,June,Rent,Fixed,20000,20000.0
P177,June,Groceries,Random,4981,4963.29
P177,June,Freelance,Variable,2089,2287.56
P177,June,Utilities,Variable,1649,1730.69
P177,June,Entertainment,Variable,2041,2167.99
P178,January,Salary,Fixed,40000,40000.0
P178,January,Rent,Fixed,20000,20000.0
P178,January,Groceries,Random,4705,4721.56
P178,January,Freelance,Variable,2199,2276.45
P178,January,Utilities,Variable,1544,1479.13
P178,January,Entertainment,Variable,2105,1931.97
P178,February,Salary,Fixed,40000,40000.0
P178,February,Rent,Fixed,20000,20000.0
P178,February,Groceries,Random,4052,3908.72
P178,February,Freelance,Variable,2129,2301.07
P178,February,Utilities,Variable,1413,1382.0
P178,February,Entertainment,Variable,1965,2011.81
P178,March,Salary,Fixed,40000,40000.0
P178,March,Rent,Fixed,20000,20000.0
P178,March,Groceries,Random,4628,4432.55
P178,March,Freelance,Variable,2076,2113.93
P178,March,Utilities,Variable,1477,1365.09
P178,March,Entertainment,Variable,1953,1958.65
P178,April,Salary,Fixed,40000,40000.0
P178,April,Rent,Fixed,20000,20000.0
P178,April,Groceries,Random,4877,4578.16
P178,April,Freelance,Variable,1841,1770.99
P178,April,Utilities,Variable,1625,1485.81
P178,April,Entertainment,Variable,1889,1863.28
P178,May,Salary,Fixed,40000,40000.0
P178,May,Rent,Fixed,20000,20000.0
P178,May,Groceries,Random,4358,4713.97
P178,May,Freelance,Variable,1978,1787.88
P178,May,Utilities,Variable,1618,1620.64
P178,May,Entertainment,Variable,1952,2111.9
P178,June,Salary,Fixed,40000,40000.0
P178,June,Rent,Fixed,20000,20000.0
P178,June,Groceries,Random,4127,4019.94
P178,June,Freelance,Variable,1855,2006.74
P178,June,Utilities,Variable,1318,1400.92
P178,June,Entertainment,Variable,1968,1850.17
P179,January,Salary,Fixed,40000,40000.0
P179,January,Rent,Fixed,20000,20000.0
P179,January,Groceries,Random,4046,3959.29
P179,January,Freelance,Variable,2121,2038.87
P179,January,Utilities,Variable,1372,1497.67
P179,January,Entertainment,Variable,1968,1803.84
P179,February,Salary,Fixed,40000,40000.0
P179,February,Rent,Fixed,20000,20000.0
P179,February,Groceries,Random,4084,3950.3
P179,February,Freelance,Variable,2114,2086.38
P179,February,Utilities,Variable,1529,1434.54
P179,February,Entertainment,Variable,1967,2047.32
P179,March,Salary,Fixed,40000,40000.0
P179,March,Rent,Fixed,20000,20000.0
P179,March,Groceries,Random,4420,4656.23
P179,March,Freelance,Variable,2129,2053.07
P179,March,Utilities,Variable,1654,1771.25
P179,March,Entertainment,Variable,2130,2316.02
P179,April,Salary,Fixed,40000,40000.0
P179,April,Rent,Fixed,20000,20000.0
P179,April,Groceries,Random,4395,4270.37
P179,April,Freelance,Variable,1962,1965.92
P179,April,Utilities,Variable,1552,1555.32
P179,April,Entertainment,Variable,2084,2263.23
P179,May,Salary,Fixed,40000,40000.0
P179,May,Rent,Fixed,20000,20000.0
P179,May,Groceries,Random,4238,4454.89
P179,May,Freelance,Variable,2109,1945.19
P179,May,Utilities,Variable,1403,1263.73
P179,May,Entertainment,Variable,1927,1938.33
P179,June,Salary,Fixed,40000,40000.0
P179,June,Rent,Fixed,20000,20000.0
P179,June,Groceries,Random,4280,4048.64
P179,June,Freelance,Variable,1818,1948.47
P179,June,Utilities,Variable,1435,1476.15
P179,June,Entertainment,Variable,2035,1852.81
P180,January,Salary,Fixed,40000,40000.0
P180,January,Rent,Fixed,20000,20000.0
P180,January,Groceries,Random,4464,4262.3
P180,January,Freelance,Variable,1941,2077.45
P180,January,Utilities,Variable,1489,1609.11
P180,January,Entertainment,Variable,1964,1790.47
P180,February,Salary,Fixed,40000,40000.0
P180,February,Rent,Fixed,20000,20000.0
P180,February,Groceries,Random,4275,4031.63
P180,February,Freelance,Variable,1974,1926.47
P180,February,Utilities,Variable,1435,1484.46
P180,February,Entertainment,Variable,1971,2016.47
P180,March,Salary,Fixed,40000,40000.0
P180,March,Rent,Fixed,20000,20000.0
P180,March,Groceries,Random,4046,4298.62
P180,March,Freelance,Variable,1847,1680.2
P180,March,Utilities,Variable,1512,1617.99
P180,March,Entertainment,Variable,2123,2143.99
P180,April,Salary,Fixed,40000,40000.0
P180,April,Rent,Fixed,20000,20000.0
P180,April,Groceries,Random,4380,4295.06
P180,April,Freelance,Variable,1875,1793.17
P180,April,Utilities,Variable,1603,1647.29
P180,April,Entertainment,Variable,1901,1959.58
P180,May,Salary,Fixed,40000,40000.0
P180,May,Rent,Fixed,20000,20000.0
P180,May,Groceries,Random,4550,4483.67
P180,May,Freelance,Variable,2074,1888.77
P180,May,Utilities,Variable,1668,1659.72
P180,May,Entertainment,Variable,1827,1924.31
P180,June,Salary,Fixed,40000,40000.0
P180,June,Rent,Fixed,20000,20000.0
P180,June,Groceries,Random,4777,5022.72
P180,June,Freelance,Variable,2004,2129.04
P180,June,Utilities,Variable,1524,1535.49
P180,June,Entertainment,Variable,2167,1970.65
P181,January,Salary,Fixed,40000,40000.0
P181,January,Rent,Fixed,20000,20000.0
P181,January,Groceries,Random,4351,4168.58
P181,January,Freelance,Variable,1951,1809.16
P181,January,Utilities,Variable,1440,1500.74
P181,January,Entertainment,Variable,2102,1900.26
P181,February,Salary,Fixed,40000,40000.0
P181,February,Rent,Fixed,20000,20000.0
P181,February,Groceries,Random,4449,4220.27
P181,February,Freelance,Variable,1842,1822.39
P181,February,Utilities,Variable,1302,1293.7
P181,February,Entertainment,Variable,1883,1830.21
P181,March,Salary,Fixed,40000,40000.0
P181,March,Rent,Fixed,20000,20000.0
P181,March,Groceries,Random,4463,4385.92
P181,March,Freelance,Variable,1976,2056.08
P181,March,Utilities,Variable,1348,1356.45
P181,March,Entertainment,Variable,2088,2283.84
P181,April,Salary,Fixed,40000,40000.0
P181,April,Rent,Fixed,20000,20000.0
P181,April,Groceries,Random,4331,4454.1
P181,April,Freelance,Variable,2054,2021.89
P181,April,Utilities,Variable,1578,1686.11
P181,April,Entertainment,Variable,2024,2165.85
P181,May,Salary,Fixed,40000,40000.0
P181,May,Rent,Fixed,20000,20000.0
P181,May,Groceries,Random,4462,4435.96
P181,May,Freelance,Variable,2033,2074.35
P181,May,Utilities,Variable,1529,1572.62
P181,May,Entertainment,Variable,2048,2067.09
P181,June,Salary,Fixed,40000,40000.0
P181,June,Rent,Fixed,20000,20000.0
P181,June,Groceries,Random,4586,4281.0
P181,June,Freelance,Variable,1989,2119.45
P181,June,Utilities,Variable,1387,1259.07
P181,June,Entertainment,Variable,1865,1868.24
P182,January,Salary,Fixed,40000,40000.0
P182,January,Rent,Fixed,20000,20000.0
P182,January,Groceries,Random,4032,4382.64
P182,January,Freelance,Variable,1845,1780.68
P182,January,Utilities,Variable,1612,1548.55
P182,January,Entertainment,Variable,1854,1683.54
P182,February,Salary,Fixed,40000,40000.0
P182,February,Rent,Fixed,20000,20000.0
P182,February,Groceries,Random,4519,4209.33
P182,February,Freelance,Variable,1975,2115.07
P182,February,Utilities,Variable,1616,1532.2
P182,February,Entertainment,Variable,1949,2024.57
P182,March,Salary,Fixed,40000,40000.0
P182,March,Rent,Fixed,20000,20000.0
P182,March,Groceries,Random,4309,4678.29
P182,March,Freelance,Variable,2009,1970.62
P182,March,Utilities,Variable,1637,1771.75
P182,March,Entertainment,Variable,1848,1966.58
P182,April,Salary,Fixed,40000,40000.0
P182,April,Rent,Fixed,20000,20000.0
P182,April,Groceries,Random,4320,3921.52
P182,April,Freelance,Variable,2082,2037.03
P182,April,Utilities,Variable,1432,1508.4
P182,April,Entertainment,Variable,1856,1814.12
P182,May,Salary,Fixed,40000,40000.0
P182,May,Rent,Fixed,20000,20000.0
P182,May,Groceries,Random,4270,4298.66
P182,May,Freelance,Variable,2156,1984.07
P182,May,Utilities,Variable,1457,1371.98
P182,May,Entertainment,Variable,1930,1742.98
P182,June,Salary,Fixed,40000,40000.0
P182,June,Rent,Fixed,20000,20000.0
P182,June,Groceries,Random,4040,3861.98
P182,June,Freelance,Variable,1929,2009.68
P182,June,Utilities,Variable,1550,1663.35
P182,June,Entertainment,Variable,1808,1953.56
P183,January,Salary,Fixed,40000,40000.0
P183,January,Rent,Fixed,20000,20000.0
P183,January,Groceries,Random,4922,4780.64
P183,January,Freelance,Variable,1851,1750.37
P183,January,Utilities,Variable,1399,1487.64
P183,January,Entertainment,Variable,1990,2132.78
P183,February,Salary,Fixed,40000,40000.0
P183,February,Rent,Fixed,20000,20000.0
P183,February,Groceries,Random,4652,4748.58
P183,February,Freelance,Variable,1908,1746.32
P183,February,Utilities,Variable,1599,1753.89
P183,February,Entertainment,Variable,1951,1815.3
P183,March,Salary,Fixed,40000,40000.0
P183,March,Rent,Fixed,20000,20000.0
P183,March,Groceries,Random,4639,4925.5
P183,March,Freelance,Variable,2155,2191.97
P183,March,Utilities,Variable,1664,1645.94
P183,March,Entertainment,Variable,1939,2100.7
P183,April,Salary,Fixed,40000,40000.0
P183,April,Rent,Fixed,20000,20000.0
P183,April,Groceries,Random,4605,4557.69
P183,April,Freelance,Variable,2028,2175.22
P183,April,Utilities,Variable,1324,1399.2
P183,April,Entertainment,Variable,2080,2082.4
P183,May,Salary,Fixed,40000,40000.0
P183,May,Rent,Fixed,20000,20000.0
P183,May,Groceries,Random,4712,4382.74
P183,May,Freelance,Variable,1989,1821.26
P183,May,Utilities,Variable,1654,1729.93
P183,May,Entertainment,Variable,1976,2092.7
P183,June,Salary,Fixed,40000,40000.0
P183,June,Rent,Fixed,20000,20000.0
P183,June,Groceries,Random,4208,4197.13
P183,June,Freelance,Variable,2127,2267.14
P183,June,Utilities,Variable,1404,1524.71
P183,June,Entertainment,Variable,2078,1983.57
P184,January,Salary,Fixed,40000,40000.0
P184,January,Rent,Fixed,20000,20000.0
P184,January,Groceries,Random,4605,4254.79
P184,January,Freelance,Variable,2088,2069.26
P184,January,Utilities,Variable,1556,1526.12
P184,January,Entertainment,Variable,2144,2334.09
P184,February,Salary,Fixed,40000,40000.0
P184,February,Rent,Fixed,20000,20000.0
P184,February,Groceries,Random,4857,4646.93
P184,February,Freelance,Variable,2069,2124.37
P184,February,Utilities,Variable,1410,1438.47
P184,February,Entertainment,Variable,2138,2090.15
P184,March,Salary,Fixed,40000,40000.0
P184,March,Rent,Fixed,20000,20000.0
P184,March,Groceries,Random,4897,4558.95
P184,March,Freelance,Variable,2154,2163.37
P184,March,Utilities,Variable,1627,1605.02
P184,March,Entertainment,Variable,1867,2043.6
P184,April,Salary,Fixed,40000,40000.0
P184,April,Rent,Fixed,20000,20000.0
P184,April,Groceries,Random,4372,4375.23
P184,April,Freelance,Variable,2120,1932.71
P184,April,Utilities,Variable,1362,1399.43
P184,April,Entertainment,Variable,2168,2198.83
P184,May,Salary,Fixed,40000,40000.0
P184,May,Rent,Fixed,20000,20000.0
P184,May,Groceries,Random,4102,3967.13
